id_user,country,area,subareas,degrees,wage_aspiration,currency,current_wage,change_cities,language,years_experience,months_experience,wish_role_name,work_modality,hardskills
83,Colombia,OPERACIONES LOGÍSTICA,,,10000000.0,COP,5100000.0,,INGLÉS B1 - INTERMEDIO,5,,,Prácticas Laborales,"NEGOCIACIONES B2B,OPTIMIZACIÓN DE PROCESOS,MICROSOFT OFFICE,DESARROLLO DE NUEVOS NEGOCIOS,NEGOCIACIÓN,LIDERAZGO,TRABAJO EN EQUIPO,TRABAJO BAJO PRESIÓN"
84,Colombia,OPERACIONES LOGÍSTICA,,,8000000.0,COP,6000000.0,,INGLÉS A1 - BÁSICO,12,,,Tiempo completo,"LAST MILE,DISTRIBUCIÓN,PROCESOS LOGÍSTICOS ,OMS,GESTIÓN DE PROYECTOS,LIDERAZGO,PLANEACIÓN,ANALISIS DE COSTOS,NEGOCIACIÓN"
85,Colombia,VENTAS COMERCIAL,,,8000000.0,COP,5500000.0,,INGLÉS C1 - AVANZADO,11,,,Indiferente,"VENTA CONSULTIVA,NEGOCIACIÓN,LIDERAZGO,DIRECCIÓN DE VENTAS,PLANEACIÓN ESTRATÉGICA,CONSTRUCCION DE INDICADORES,MANEJO DE INDICADORES,INVESTIGACIÓN DE MERCADOS,ESTRATEGIA DE MERCADEO,MERCADEO DIGITAL"
86,Colombia,VENTAS COMERCIAL,,,9000000.0,COP,8500000.0,,INGLÉS B2 - INTERMEDIO ALTO,11,,,Prácticas Laborales,"SALES STRATEGY,BUSINESS DEVELOPMENT,OPS,LIDERAZGO,SALES,TRADE MARKETING,PLANEACIÓN ESTRATÉGICA,GROWTH"
87,Colombia,VENTAS COMERCIAL,,,13000000.0,COP,10000000.0,,INGLÉS B1 - INTERMEDIO,12,,,Prácticas Laborales,"DIRECCIÓN DE VENTAS,ESTRATEGÍAS COMERCIALES,GESTION COMERCIAL,PROPUESTAS COMERCIALES,SEGMENTACIÓN COMERCIAL,COMERCIAL,MANEJO DE PRESUPUESTOS,ESTRATEGIA DE MERCADOS"
88,Colombia,RECURSOS HUMANOS,,,4800000.0,COP,4800000.0,"MEDELLIN,BUCARAMANGA",INGLÉS B1 - INTERMEDIO,6,11,,Indiferente,
89,Colombia,DISEÑO,,,3600000.0,COP,3200000.0,,INGLÉS A1 - BÁSICO,5,5,,Prácticas Laborales,"TENGO EXPERIENCIA EN EL DISEÑO DE INTERFACES DE USUARIO Y EXPERIENCIA DE USUARIO (UX/UI) PARA APLICACIONES WEB Y MÓVILES,TENGO HABILIDADES EN LA CREACIÓN DE WIREFRAMES, MOCKUPS Y PROTOTIPOS INTERACTIVOS UTILIZANDO HERRAMIENTAS COMO  FIGMA,ME MANTENGO ACTUALIZADO EN LAS ÚLTIMAS TENDENCIAS DE DISEÑO Y ENFOQUES DE UX/UI, PARTICIPANDO EN CONFERENCIAS Y LEYENDO BLOGS RELEVANTES EN EL CAMPO.,CONOCIMIENTO TÉCNICO QUE TODOS DEBEMOS TENER EMPATÍA POR EL OTRO "
90,Colombia,OPERACIONES LOGÍSTICA,,,4500000.0,COP,3500000.0,,INGLÉS B2 - INTERMEDIO ALTO,5,2,,Medio tiempo,"ANÁLISIS DE DATOS,DATA ANALYTICS,DESARROLLO ORGANIZACIONAL,ESTADISTICA,DESARROLLO DE PRODUCTOS,MANEJO DE EQUIPOS"
91,Colombia,MERCADEO,,,3500000.0,COP,4000000.0,,INGLÉS B1 - INTERMEDIO,5,,,Indiferente,"DIGITAL MARKETING,TRADE MARKETING,ESTRATEGIAS DE POSICIONAMIENTO DIGITAL,GOOGLE ANALYTICS,MARKETING ESTRATEGICO,GENERACION DE LEADS"
92,Colombia,MERCADEO,,,4500000.0,COP,3800000.0,,INGLÉS B2 - INTERMEDIO ALTO,3,6,,Indiferente,"MERCADEO DIGITAL,DISEÑO GRÁFICO,REDES SOCIALES,ESTRATEGIA DIGITAL Y PAUTA,PAUTA REDES SOCIALES,COMMUNITY MANAGER,ESTRATEGIA DE MARKETING"
93,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,13000000.0,COP,12000000.0,,INGLÉS B1 - INTERMEDIO,11,,,Prácticas Laborales,
94,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,12000000.0,COP,11141680.0,,INGLÉS B2 - INTERMEDIO ALTO,12,,,Indiferente,"FINANZAS,GESTIÓN DE PROYECTOS,INNOVACIÓN,EMPRENDIMIENTO,ESTADISTICA,CONTROL Y MANEJO DE RIESGOS,GESTION DE EQUIPOS,PLANEACIÓN ESTRATÉGICA,LIDERAZGO,ENTENDIMIENTO DE MODELOS DE NEGOCIO"
95,Colombia,RECURSOS HUMANOS,,,14000000.0,COP,10000000.0,,INGLÉS C1 - AVANZADO,8,,,Medio tiempo,"HR STRATEGY,TALENT MANAGEMENT,ORGANIZATIONAL DEVELOPMENT,HR OPERATIONS,HR BUSINESS PARTNERING,HR CONSULTING,COMPENSATION & BENEFITS,HR MANAGEMENT,TRAINING & DEVELOPMENT,PAYROLL"
96,Colombia,OPERACIONES LOGÍSTICA,,,13000000.0,COP,,"MEDELLIN,CARTAGENA,BARRANQUILLA,CIUDAD DE MEXICO",INGLÉS B1 - INTERMEDIO,9,,,Indiferente,"S&OP,PLANEACIÓN,SQL,SAP,ANÁLISIS DE DATOS"
97,Colombia,FINANZAS Y CONTABILIDAD,,,10000000.0,COP,7000000.0,,INGLÉS B2 - INTERMEDIO ALTO,4,,,Indiferente,
98,Colombia,RECURSOS HUMANOS,,,3000009.0,COP,3500000.0,,INGLÉS A2 - PRE INTERMEDIO,6,,,Indiferente,"MICROSOFT EXCEL,SELECCIÓN DE PERSONAL,RECLUTAMIENTO DE POSICIONES ALTAS,RECLUTAMIENTO,ENTREVISTAS POR COMPETENCIAS,SERVICIO AL CLIENTE,CONSULTORÍA,INVESTIGACIÓN DE MERCADOS"
99,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,5000000.0,COP,3000000.0,,INGLÉS B1 - INTERMEDIO,2,,,Medio tiempo,"METODOLOGÍAS ÁGILES,PRODUCT OWNER,PRODUCT MANAGEMENT,MANEJO DE PROYECTOS ÁGILES,GESTIÓN DE PROYECTOS,MICROSOFT PROJECT,LEVANTAMIENTO DE REQUERIMIENTOS,IDENTIFICACIÓN DE REQUERIMIENTOS FUNCIONALES,AZURE DEVOPS,PROJECT MANAGEMENT"
100,Colombia,MERCADEO,,,6500000.0,COP,5000000.0,,INGLÉS B2 - INTERMEDIO ALTO,4,,,Indiferente,
101,Colombia,VENTAS COMERCIAL,,,10000000.0,COP,8000000.0,,INGLÉS C1 - AVANZADO,10,8,,Indiferente,"GERENCIA COMERCIAL,CUMPLIMIENTO DE CARTERAS ASIGANDAS,APERTURA DE MERCADO,LIDERAZGO,CRM  ,MANEJO DE EQUIPOS"
102,Colombia,RECURSOS HUMANOS,,,8500000.0,COP,7500000.0,"MEDELLIN,CALI,CARTAGENA,NEIVA,BARRANQUILLA,BUCARAMANGA",INGLÉS B2 - INTERMEDIO ALTO,7,1,,Prácticas Laborales,"EXPERIENCIA DE SERVICIOS,CONSULTORÍA,GESTIÓN DE PROYECTOS,MANEJO DE PROYECTOS ÁGILES,MICROSOFT EXCEL,POWER BI,MANEJO DE EQUIPOS,GESTION DE EQUIPOS,MEJORA DE PROCESOS,CAPACITACIÓN"
103,Colombia,FINANZAS Y CONTABILIDAD,,,13000000.0,COP,11600000.0,,INGLÉS B1 - INTERMEDIO,10,,,Indiferente,"MANEJO DE PRESUPUESTOS,ADMINISTRACIÓN DE EMPRESAS,TESORERIA,GESTIÓN DE PROYECTOS,ESTRATEGIA DE NEGOCIO,INFORMES DE GESTION,ANALISIS Y CONTROL FINANCIERO,TOMA DE DECISIONES,MANEJO DE INDICADORES,MANEJO DE PROVEEDORES"
104,Colombia,OPERACIONES LOGÍSTICA,,,9000000.0,COP,7208000.0,,INGLÉS C1 - AVANZADO,10,,,Prácticas Laborales,"PLANEACION DE DEMANDA,PLANEACION DE ABASTECIMIENTO,INVENTARIOS,COMPRAS,MICROSOFT EXCEL,MACROS EXCEL,SAP"
105,Colombia,TECNOLOGÍA,,,2200000.0,COP,1600000.0,,INGLÉS A1 - BÁSICO,1,8,,Medio tiempo,"DESARROLLO DE SOFTWARE,PHP,BASIC FRONT: HTML CSS ,JAVASCRIPT,FLUTTER,JAVA,ANDROID,ADOBE ILLUSTRATOR,ADOBE XD"
106,Colombia,FINANZAS Y CONTABILIDAD,,,2000000.0,COP,1145000.0,,INGLÉS B1 - INTERMEDIO,0,6,,Prácticas Laborales,
107,Colombia,ADMINISTRACIÓN,,,2000000.0,COP,0.0,,INGLÉS A1 - BÁSICO,,,,Tiempo completo,
108,Colombia,FINANZAS Y CONTABILIDAD,,,3500000.0,COP,2000000.0,,INGLÉS A1 - BÁSICO,5,,,Medio tiempo,"DIAN,SAP,SIIGO,WORLD OFFICE,MICROSOFT EXCEL,CONCILIACIONES,FACTURACIÓN,PROVISIONES,MANEJO DE PROVEEDORES,NEGOCIACIÓN CON PROVEEDORES"
109,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,2500000.0,COP,2300000.0,,INGLÉS B2 - INTERMEDIO ALTO,2,,,Prácticas Laborales,"SCRUM MASTER,GESTIÓN DE PROYECTOS"
110,Colombia,RECURSOS HUMANOS,,,2500000.0,COP,2500000.0,,INGLÉS B1 - INTERMEDIO,2,,,Prácticas Laborales,"INFORMES DE GESTION,ANÁLISIS DE DATOS,ATENCIÓN AL CLIENTE,MANEJO DE PRESUPUESTOS,LICITACIONES,GESTIÓN DE INVENTARIOS,COMPRAS,RECLUTAMIENTO,BASES DATOS,LIDERAZGO"
111,Colombia,RECURSOS HUMANOS,,,5000000.0,COP,3500000.0,,INGLÉS B1 - INTERMEDIO,4,7,,Prácticas Laborales,"EVALUACIÓN CONDUCTUAL ,DESARROLLO Y FORMACIÓN,INTERVENCIÓN ,RECLUTAMIENTO"
112,Colombia,VENTAS COMERCIAL,,,6000000.0,COP,,,INGLÉS A1 - BÁSICO,15,,,Medio tiempo,"PROFESIONAL DE ADMINISTRACIÓN DE EMPRESAS, ESPECIALISTA EN GERENCIA DE MERCADEO CON 12 AÑOS DE EXPERIENCIA EN VENTAS Y LIDERAZGO DE EQUIPOS COMERCIALES.  EXPERTA EN DESARROLLO DE NEGOCIOS B2B - B2C"
113,Colombia,VENTAS COMERCIAL - MERCADEO,,,4000000.0,COP,3500000.0,,INGLÉS B1 - INTERMEDIO,5,7,,Indiferente,"ENFASIS EN MARKETING,COMERCIAL EN VENTAS,ADMINISTRACIÓN DE EMPRESAS,NEGOCIACIONES B2B,ESTRATEGIA DE NEGOCIO,MARKETING ESTRATEGICO,DESARROLLO DE NUEVOS NEGOCIOS,CAPACITACIÓN FUERZA DE VENTAS,INVESTIGACIÓN DE MERCADOS,LIDERAZGO"
114,Colombia,MERCADEO,,,2500000.0,COP,,,INGLÉS B1 - INTERMEDIO,1,6,,Prácticas Laborales,"PÁGINA WEB,DIGITAL MARKETING,EMAIL MARKETING,REDES SOCIALES,BENCHMARKING,COMMUNITY MANAGER,DISEÑO GRÁFICO"
115,Colombia,TECNOLOGÍA,,,3500000.0,COP,3000000.0,,INGLÉS A2 - PRE INTERMEDIO,3,,,Indiferente,"PYTHON INTERMEDIO,SQL,DOCKER,LINUX,JAVASCRIPT"
116,Colombia,TECNOLOGÍA,,,7000000.0,COP,9000000.0,,INGLÉS A2 - PRE INTERMEDIO,15,0,,Medio tiempo,"PHP,JAVASCRIPT,NODEJS,POWER BI,HTML5,DESARROLLO BACKEND,SQL,BASES DE DATOS,SCRUM MASTER,MACROS EXCEL"
117,Colombia,RECURSOS HUMANOS,,,7000000.0,COP,7000000.0,,INGLÉS B1 - INTERMEDIO,8,,,Medio tiempo,"RECLUTAMIENTO,DESARROLLO ORGANIZACIONAL,LINKEDIN RECRUITER"
118,Colombia,OPERACIONES LOGÍSTICA,,,4500000.0,COP,4000000.0,,INGLÉS C1 - AVANZADO,3,,,Indiferente,"SOLUCIÓN DE PROBLEMAS ,ANÁLISIS DE DATOS,GESTIÓN DE INVENTARIOS,GESTION DE EQUIPOS,PENSAMIENTO ESTRATÉGICO,LIDERAZGO"
119,Colombia,TECNOLOGÍA,,,6000000.0,COP,5000000.0,,INGLÉS B2 - INTERMEDIO ALTO,7,3,,Indiferente,"BRAND MANAGER,VISUAL DESIGN,ESTRATEGIA DE MARKETING,DESIGN SYSTEMS,WEB DESIGN,FIGMA,RD STATION MARKETING,ESTRATEGIAS DE POSICIONAMIENTO DIGITAL,EMPRESAS DIGITALES,GESTION DE PRODUCTOS DIGITALES"
120,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,12000000.0,COP,8000000.0,,INGLÉS B2 - INTERMEDIO ALTO,12,,,Indiferente,"GESTIÓN DE PROYECTOS,EMPRENDIMIENTO,ADMINISTRACIÓN DE EMPRESAS,EDUCACIÓN DIGITAL,PENSAMIENTO ESTRATÉGICO,TOMA DE DECISIONES,PLANEACIÓN"
121,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,15000000.0,COP,9000000.0,,INGLÉS B1 - INTERMEDIO,13,,,Medio tiempo,"FINANZAS,GESTIÓN DE PROYECTOS,METODOLOGÍAS ÁGILES,PLANEACIÓN FINANCIERA,MODELO FINANCIEROS,CONTROL DE PROCESOS FINANCIEROS,ESTRUCTURACIÓN DE PROYECTOS,EJECUCIÓN PROYECTOS"
122,Colombia,TECNOLOGÍA,,,17000000.0,COP,14800000.0,,INGLÉS B2 - INTERMEDIO ALTO,10,,,Indiferente,"MACHINE LEARNING,DATA SCIENCE,DESARROLLO DE SOFTWARE,LIDERAZGO,GOOGLE CLOUD,AMAZON,AZURE,PYTHON AVANZADO,VISUALIZACIÓN DE DATOS,ARQUITECTURA TI"
123,Colombia,FINANZAS Y CONTABILIDAD,,,10000000.0,COP,7000000.0,,INGLÉS B2 - INTERMEDIO ALTO,15,,,Prácticas Laborales,"CONTROL Y MANEJO DE RIESGOS,ANALISIS DE RIESGOS FINANCIEROS,PREVENCIÓN DE LAVADO DE ACTIVOS,ANÁLISIS FINANCIERO,INTERPRETACIÓN DE ANÁLISIS,METODOLOGÍAS ÁGILES,GESTIÓN DE PROYECTOS"
124,Colombia,RECURSOS HUMANOS,,,14000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,7,,,Medio tiempo,
125,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,15000000.0,COP,10500000.0,"MEDELLIN,CARTAGENA,CIUDAD DE MEXICO,GUADALAJARA",INGLÉS B2 - INTERMEDIO ALTO,10,0,,Indiferente,"MANEJO DE PROYECTOS ÁGILES,GESTIÓN DE PROYECTOS,GESTIÓN DEL CAMBIO,GERENCIA DE PROYECTOS,PROJECT MANAGEMENT,PREVENCIÓN DE LAVADO DE ACTIVOS,RIESGO OPERACIONAL,PLANEACIÓN ESTRATÉGICA,CONTROL Y MANEJO DE RIESGOS,DESIGN THINKING"
126,Colombia,RECURSOS HUMANOS,,,3500000.0,COP,2500000.0,,INGLÉS A1 - BÁSICO,5,3,,Prácticas Laborales,"BATERIAS DE RIESGO OCUPACIONAL,SELECCIÓN DE PERSONAL,CAPACITACIÓN,SG - SST,RECLUTAMIENTO,PLANEACIÓN,RESPONSABILIDAD,TRABAJO EN EQUIPO,TRABAJO BAJO PRESIÓN"
127,Colombia,MERCADEO,,,5000000.0,COP,4000000.0,,INGLÉS C2 - EXCELENTE,10,,,Prácticas Laborales,"CURSO POSTGRADO EN MARKETING,SERVICIO AL CLIENTE,EXPERIENCIA DE SERVICIOS,MARKETING ESTRATEGICO"
128,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,5000000.0,COP,4500000.0,,INGLÉS B2 - INTERMEDIO ALTO,6,,,Tiempo completo,"DIRECCIÓN DE VENTAS,GERENCIA DE PROYECTOS,GERENCIA MERCADEO,ADMINISTRACIÓN DE PERSONAL,ADMINISTRACIÓN DE EMPRESAS,COMPRAS,OPERACIONES,MEJORA DE PROCESOS"
129,Colombia,VENTAS COMERCIAL,,,5000000.0,COP,4500000.0,,INGLÉS B1 - INTERMEDIO,10,,,Indiferente,EXPERIENCIA DE SERVICIOS
130,Colombia,TECNOLOGÍA,,,4500000.0,COP,4000000.0,,INGLÉS A2 - PRE INTERMEDIO,5,,,Indiferente,CRM
131,Colombia,RECURSOS HUMANOS,,,9000000.0,COP,8000000.0,"BOGOTA,CALI",INGLÉS A2 - PRE INTERMEDIO,15,,,Indiferente,RECURSOS HUMANOS
132,Colombia,MERCADEO,,,8500000.0,COP,7070000.0,,INGLÉS B2 - INTERMEDIO ALTO,8,,,Prácticas Laborales,"BRANDING,COMUNICACIÓN Y MEDIOS,COMUNICACION CORPORATIVA,ADOBE CREATIVE SUITE,INNOVACIÓN,ESTRATEGIA DE MARKETING,TRABAJO EN EQUIPO,LIDERAZGO"
133,Colombia,FINANZAS Y CONTABILIDAD,,,6500000.0,COP,5500000.0,,INGLÉS A2 - PRE INTERMEDIO,10,,,Indiferente,"PRECIOS,REVENUE,PRICING,COMPRAS,ANALISIS DE RENTABILIDAD,NEGOCIACIÓN"
134,Colombia,OPERACIONES LOGÍSTICA,,,9000000.0,COP,6000000.0,,INGLÉS B1 - INTERMEDIO,7,,,Medio tiempo,"ANÁLISIS DE DATOS,ANÁLISIS FINANCIERO,SUPPLY CHAIN,PLANEACIÓN,COMPRAS,LOGÍSTICA,LIDERAZGO,MICROSOFT EXCEL,SQL"
135,Colombia,RECURSOS HUMANOS,,,5000000.0,COP,5000000.0,,INGLÉS B1 - INTERMEDIO,13,,,Indiferente,"SELECCION,CONTRATACIÓN,BIENESTAR,FIDELIZACIÓN DE EMPLEADOS,DESARROLLO,ONBOARDING,NOMINA,ENGAGEMENT,RELACIONES LABORALES,SOSTENIBILIDAD"
136,Colombia,VENTAS COMERCIAL,,,2500000.0,COP,2000000.0,,INGLÉS A1 - BÁSICO,5,11,,Prácticas Laborales,"SERVICIO AL CLIENTE,FIDELIZACIÓN DE CLIENTES,COMERCIAL,PRESENTACIONES COMERCIALES,PROPUESTAS COMERCIALES,COMERCIO INTERNACIONAL"
137,Colombia,TECNOLOGÍA,,,2000000.0,COP,1500000.0,,INGLÉS A2 - PRE INTERMEDIO,2,5,,Medio tiempo,PROGRAMADOR JUNIOR
138,Colombia,MERCADEO,,,2500000.0,COP,1000000.0,,INGLÉS B2 - INTERMEDIO ALTO,1,,,Indiferente,"MICROSOFT EXCEL,POWER BI,DASHBOARDS"
139,Colombia,MERCADEO,,,9000000.0,COP,6000000.0,,INGLÉS B1 - INTERMEDIO,10,,,Medio tiempo,"INFLUENCER MARKETING,ACCOUNT MANAGEMENT,CONTENT MARKETING,DESARROLLO DE ALIANZAS ESTRATÉGICAS"
140,Colombia,TECNOLOGÍA,,,9000000.0,COP,6800000.0,,INGLÉS C1 - AVANZADO,10,,,Prácticas Laborales,"PRODUCT MANAGER,E-COMMERCE,MICROSOFT EXCEL,DESARROLLO DE CATEGORÍAS,GESTION DE PRODUCTOS DIGITALES,RETAIL,VENTAS,SQL,HTML,PLAN DE MARKETING DIGITAL"
141,Colombia,MERCADEO,,,9000000.0,COP,8000000.0,,INGLÉS B1 - INTERMEDIO,10,,,Indiferente,
142,Colombia,GERENCIA DE PROYECTOS CONSULTORIA,,,3500000.0,COP,1800000.0,,INGLÉS B1 - INTERMEDIO,6,2,,Indiferente,"RECURSOS HUMANOS,GESTIÓN DE PROYECTOS,EMPRENDIMIENTO,INGENIERÍA INDUSTRIAL,LIDERAZGO,PLANEACIÓN Y ORGANIZACION,MICROSOFT OFFICE,DISEÑO DE MARCA,DIGITAL MARKETING,ANALISIS FINANCIERO"
143,Colombia,DISEÑO,,,4000000.0,COP,3500000.0,,INGLÉS B2 - INTERMEDIO ALTO,8,,,Indiferente,"DISEÑO GRÁFICO,DISEÑO DE PRODUCTO,DISEÑO"
144,Colombia,RECURSOS HUMANOS,,,4000000.0,COP,4100000.0,,INGLÉS A2 - PRE INTERMEDIO,11,,,Indiferente,"PSICOLOGA,SG - SST"
145,Colombia,OTRO,,,6000000.0,COP,,,INGLÉS B1 - INTERMEDIO,,,"DIGITAL MEDIA LEAD, DIGITAL MEDIA",Indiferente,"SEO,SEM,FACEBOOK ADS,GOOGLE ADS,ZAPIER"
146,Colombia,OTRO,,,,COP,,,,,,,Indiferente,
147,Colombia,OTRO,,,4000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,,,,Indiferente,"EXCEL  ,AIRTABLE,SAP ERP"
148,Colombia,OTRO,,,2000000.0,COP,,,INGLÉS B1 - INTERMEDIO,,,"AUXILIAR EN OPERACIONES/ GESTION DE COMPRA Y LOGISTICA, ANALISTA TRANSPORTE, ANALISTA LOGISTICA",Indiferente,"OFFICE,EXCEL  ,SAP,SIIGO"
149,Colombia,OTRO,,,2500000.0,COP,,,,,,"CUSTOMER EXPERIENCE ANALYST, ANALISTA DE EXPERIENCIA DEL CLIENTE, EXPERIENCIA DEL CLIENTE, CUSTOMER EXPERIENCE",Indiferente,"G SUITE,POWER BI,TABLEAU"
150,Colombia,OTRO,,,9000000.0,COP,,,INGLÉS A1 - BÁSICO,,,"DIRECTOR DE ARTE, DIRECTOR GRAFICO",Indiferente,"UX ,SUITE ADOBE ,IN DESIGN ,FIGMA,TRELLO"
151,Colombia,OTRO,,,5500000.0,COP,,,INGLÉS B1 - INTERMEDIO,,,"COORDINADOR DE CUSTOMER SUCCESS, KEY ACCOUNT MANAGER, BUSINESS DEVELOPMENT COORDINATOR",Indiferente,"OFFICE ,EXCEL  ,CRM  ,HUBSPOT,SALESFORCE"
152,Colombia,OTRO,,,12000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,,,"DIRECTOR CREATIVO, CREATIVE LEAD, HEAD CREATIVO",Indiferente,"POSICIONAMIENTO DE MARCA ,CAMPAÑAS DE COMUNICACIÓN,ESTRATEGIA,COPYWRITING"
153,Colombia,OTRO,,,8000000.0,COP,,,INGLÉS C1 - AVANZADO,,,"GROWTH LEAD, GROWTH MANAGER, CUSTOMER ACQUISITION, GROWTH HACKER, LEAD GENERATION",Indiferente,HUBSPOT
154,Colombia,OTRO,,,3500000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,5.0,11.0,"CUSTOMER EXPERIENCE, ESPECIALISTA EN CUSTOMER EXPERIENCE",Indiferente,"SERVICE BLUEPRINT,CUSTOMER EFFORT,CUSTOMER JOURNEY MAP,NPS"
155,Colombia,OTRO,,,4000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,2,1,"ANALISTA SR CULTURA, ANALISTA SR BIENESTAR, ANALISTA SR CULTURA Y BIENESTAR, COORDINADORA CULTURA Y BIENESTAR",Indiferente,
156,Colombia,OTRO,,,5000000.0,COP,,MEDELLIN,INGLÉS B2 - INTERMEDIO ALTO,3.0,9.0,"BUSINESS INTELLIGENCE, ANALISTA DE DATOS, BUSINESS ANALYST",Indiferente,"PARABOLA,EXCEL  ,POWER BI,SQL"
157,Colombia,OTRO,,,4000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,8.0,9.0,"DIRECTOR CREATIVO, EDITOR AUDIOVISUAL, CREATIVO AUDIOVISUAL, REALIZADOR AUDIOVISUAL",Indiferente,"ILLUSTRATOR ,SPARK AR,PHOTOSHOP,AFTER EFFECTS"
158,Colombia,OTRO,,,15000000.0,COP,,,INGLÉS C1 - AVANZADO,,,"GERENTE DE RECURSOS HUMANOS, GERENTE DESARROLLO Y CAPACITACIÓN, HRBP SENIOR REGIONAL, PROJECT MANAGER, PEOPLE PARTNER, HEAD OF PEOPLE",Indiferente,"SALES NAVIGATOR LINKEDIN,DISC PERSONALITY TEST,ENEAGRAMA,MICROSOFT OFFICE,LINKEDIN RECRUITER,ENTREVISTAS POR COMPETENCIAS"
159,Colombia,OTRO,,,4000000.0,COP,,BOGOTA,INGLÉS C1 - AVANZADO,1.0,5.0,"GROWTH ANALYST, GROWTH SPECIALIST, BUSINESS ANALYST",Indiferente,"OFFICE ,EXCEL  ,GOOGLE ANALYTICS,GOOGLE DATA STUDIO"
160,Colombia,OTRO,,,2500000.0,COP,,"BOGOTA,MEDELLIN,BARRANQUILLA,CARTAGENA,SANTA MARTA",INGLÉS B1 - INTERMEDIO,0,4,"HRBP, ANALISTA DE BIENESTAR, ANALISTA DE CULTURA Y TRANSFORMACIÓN",Indiferente,"BOLSAS DE EMPLEO,PRUEBAS PSICOTÉCNICAS ,MICROSOFT OFFICE,FACEBOOK ADS,INSTAGRAM ADS,ENTREVISTAS POR COMPETENCIAS"
161,Colombia,OTRO,,,5000000.0,COP,,MEDELLIN,INGLÉS B1 - INTERMEDIO,,,"EJECUTIVO DE CUENTA,COORDINADOR DE MARKETING, DIRECTOR DE CUENTA, PROJECT MANAGER, JEFE DE MARKETING",Indiferente,"FREEDCAMP,COR.  ,OFFICE ,TRELLO"
162,Colombia,OTRO,,,15000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,16.0,0.0,"PR LEAD, MANAGER DE COMUNICACIONES, COMUNICACIONES Y RELACIONES PÙBLICAS ",Indiferente,
163,Colombia,OTRO,,,4000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,3.0,6.0,"COORDINADOR DE RECURSOS HUMANOS,TALENT AQUISITION SPECIALIST, TALENT ADQUISITION, TALENT AND CULTURE BUSINESS PARTNER, GENERALISTA TALENTO HUMANO, LIDER TALENTO HUMANO, HRBP, HRBP JUNIOR, GENERALISTA DE RECURSOS HUMANOS, RECLUTADOR IT, RECLUTADOR BILINGUE",Indiferente,"RECLUTAMIENTO DE PERFILES TI,TALENT SOURCING,TALENT ATTRACTION,TALENT ADQUISITION,ATRACCIÓN DEL TALENTO,TALENT ACQUISITION,RECLUTAMIENTO"
164,Colombia,OTRO,,,9000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,14.0,7.0,"CUSTOMER EXPERIENCE MANAGER, CUSTOMER EXPERIENCE HEAD, DIRECTOR DE EXPERIENCIA DEL CLIENTE",Indiferente,"CUSTOMER JOURNEY MAPPING,INDICADORES CX,OFFICE ,CUSTOMER EXPERIENCE,MYSTERY SHOPPING,FRESHDESK"
165,Colombia,OTRO,,,3000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,1,6,"COORDINADOR DE RECURSOS HUMANOS,PROJECT MANAGEMENT JUNIOR, CONSULTOR JUNIOR, LÍDER RECURSOS HUMANOS",Indiferente,"OFFICE ,SUCCESS FACTORS,TREBLE,G SUIT,EXCEL  ,POWER BI,AIRTABLE"
166,Colombia,OTRO,,,5500000.0,COP,,,INGLÉS C2 - EXCELENTE,4.0,9.0,"PRODUCT MANAGEMENT, PRODUCT ASSOCIATE JR, CONSULTOR JR",Indiferente,"POWER BI,TABLEAU,OFFICE SUITE"
167,Colombia,OTRO,,,4000000.0,COP,,MEDELLIN,INGLÉS B1 - INTERMEDIO,,,"COPYWRITER,COMMUNITY MANAGER,EJECUTIVO DE CUENTA, CREATIVE COPY",Indiferente,"CREACIÓN ESTRATEGIAS CREATIVAS,STORYTELLING ,COMUNICACIÓN ,ORTOGRAFÍA,MANEJO REDES SOCIALES,HABILIDAD DE NEGOCIACIÓN, ORGANIZACIÓN Y COMUNICACIÓN ASERTIVA PARA EL TRABAJO EN EQUIPO.,LICITACIONES,REPORTING"
168,Colombia,OTRO,,,2000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,,,"ANALISTA DE CAPACITACION, ANALISTA DE DESARROLLO, ANALISTA DE APRENDIZAJE Y DESARROLLO",Indiferente,"OFFICE ,E-LEARNING,EXCEL  ,PHOTOSHOP,MOODLE"
